location	index	char_normalized_location	char_normalized	char_valid?_location	char_normalization_score_location	word_normalized_location	word_normalized	word_valid?_location	word_normalization_score_location	phrase_normalized_location	phrase_normalized	phrase_valid?_location	phrase_normalization_score_location	overall_normalization_score_location	normalized_location	normalized	curator_review
nsp3_1 1206	239015	nsp3_1 1206	N	pass	0	nsp3_1 1206	N	pass	0	['1206']	Y	fail	11	11	1206	N	
nsp3_1 1211	239016	nsp3_1 1211	N	pass	0	nsp3_1 1211	N	pass	0	['1211']	Y	fail	11	11	1211	N	
nsp3_1 1216	239017	nsp3_1 1216	N	pass	0	nsp3_1 1216	N	pass	0	['1216']	Y	fail	11	11	1216	N	
nsp3_1 1221	239018	nsp3_1 1221	N	pass	0	nsp3_1 1221	N	pass	0	['1221']	Y	fail	11	11	1221	N	
nsp3_1 1226	239019	nsp3_1 1226	N	pass	0	nsp3_1 1226	N	pass	0	['1226']	Y	fail	11	11	1226	N	
nsp3_1 1231	239020	nsp3_1 1231	N	pass	0	nsp3_1 1231	N	pass	0	['1231']	Y	fail	11	11	1231	N	
nsp3_1 1236	239021	nsp3_1 1236	N	pass	0	nsp3_1 1236	N	pass	0	['1236']	Y	fail	11	11	1236	N	
nsp3_1 1241	239022	nsp3_1 1241	N	pass	0	nsp3_1 1241	N	pass	0	['1241']	Y	fail	11	11	1241	N	
nsp3_1 1246	239023	nsp3_1 1246	N	pass	0	nsp3_1 1246	N	pass	0	['1246']	Y	fail	11	11	1246	N	
nsp3_1 1251	239024	nsp3_1 1251	N	pass	0	nsp3_1 1251	N	pass	0	['1251']	Y	fail	11	11	1251	N	
nsp3_1 1256	239025	nsp3_1 1256	N	pass	0	nsp3_1 1256	N	pass	0	['1256']	Y	fail	11	11	1256	N	
nsp3_1 1261	239026	nsp3_1 1261	N	pass	0	nsp3_1 1261	N	pass	0	['1261']	Y	fail	11	11	1261	N	
nsp3_1 1266	239027	nsp3_1 1266	N	pass	0	nsp3_1 1266	N	pass	0	['1266']	Y	fail	11	11	1266	N	
nsp3_1 1271	239028	nsp3_1 1271	N	pass	0	nsp3_1 1271	N	pass	0	['1271']	Y	fail	11	11	1271	N	
nsp3_1 1276	239029	nsp3_1 1276	N	pass	0	nsp3_1 1276	N	pass	0	['1276']	Y	fail	11	11	1276	N	
nsp3_1 1281	239030	nsp3_1 1281	N	pass	0	nsp3_1 1281	N	pass	0	['1281']	Y	fail	11	11	1281	N	
nsp3_1 1286	239031	nsp3_1 1286	N	pass	0	nsp3_1 1286	N	pass	0	['1286']	Y	fail	11	11	1286	N	
nsp3_1 1291	239032	nsp3_1 1291	N	pass	0	nsp3_1 1291	N	pass	0	['1291']	Y	fail	11	11	1291	N	
nsp3_1 1296	239033	nsp3_1 1296	N	pass	0	nsp3_1 1296	N	pass	0	['1296']	Y	fail	11	11	1296	N	
nsp3_1 1301	239034	nsp3_1 1301	N	pass	0	nsp3_1 1301	N	pass	0	['1301']	Y	fail	11	11	1301	N	
nsp3_1 1306	239035	nsp3_1 1306	N	pass	0	nsp3_1 1306	N	pass	0	['1306']	Y	fail	11	11	1306	N	
nsp3_1 1311	239036	nsp3_1 1311	N	pass	0	nsp3_1 1311	N	pass	0	['1311']	Y	fail	11	11	1311	N	
nsp3_1 1316	239037	nsp3_1 1316	N	pass	0	nsp3_1 1316	N	pass	0	['1316']	Y	fail	11	11	1316	N	
nsp3_1 1321	239038	nsp3_1 1321	N	pass	0	nsp3_1 1321	N	pass	0	['1321']	Y	fail	11	11	1321	N	
nsp3_1 1326	239039	nsp3_1 1326	N	pass	0	nsp3_1 1326	N	pass	0	['1326']	Y	fail	11	11	1326	N	
nsp3_1 1331	239040	nsp3_1 1331	N	pass	0	nsp3_1 1331	N	pass	0	['1331']	Y	fail	11	11	1331	N	
nsp3_1 1336	239041	nsp3_1 1336	N	pass	0	nsp3_1 1336	N	pass	0	['1336']	Y	fail	11	11	1336	N	
nsp3_1 1341	239042	nsp3_1 1341	N	pass	0	nsp3_1 1341	N	pass	0	['1341']	Y	fail	11	11	1341	N	
nsp3_1 1346	239043	nsp3_1 1346	N	pass	0	nsp3_1 1346	N	pass	0	['1346']	Y	fail	11	11	1346	N	
nsp3_1 1351	239044	nsp3_1 1351	N	pass	0	nsp3_1 1351	N	pass	0	['1351']	Y	fail	11	11	1351	N	
nsp3_1 1356	239045	nsp3_1 1356	N	pass	0	nsp3_1 1356	N	pass	0	['1356']	Y	fail	11	11	1356	N	
nsp3_1 1361	239046	nsp3_1 1361	N	pass	0	nsp3_1 1361	N	pass	0	['1361']	Y	fail	11	11	1361	N	
nsp3_1 1366	239047	nsp3_1 1366	N	pass	0	nsp3_1 1366	N	pass	0	['1366']	Y	fail	11	11	1366	N	
nsp3_1 1371	239048	nsp3_1 1371	N	pass	0	nsp3_1 1371	N	pass	0	['1371']	Y	fail	11	11	1371	N	
nsp3_1 1376	239049	nsp3_1 1376	N	pass	0	nsp3_1 1376	N	pass	0	['1376']	Y	fail	11	11	1376	N	
nsp3_1 1381	239050	nsp3_1 1381	N	pass	0	nsp3_1 1381	N	pass	0	['1381']	Y	fail	11	11	1381	N	
nsp3_1 1386	239051	nsp3_1 1386	N	pass	0	nsp3_1 1386	N	pass	0	['1386']	Y	fail	11	11	1386	N	
nsp3_1 1391	239052	nsp3_1 1391	N	pass	0	nsp3_1 1391	N	pass	0	['1391']	Y	fail	11	11	1391	N	
nsp3_1 1396	239053	nsp3_1 1396	N	pass	0	nsp3_1 1396	N	pass	0	['1396']	Y	fail	11	11	1396	N	
nsp3_1 1401	239054	nsp3_1 1401	N	pass	0	nsp3_1 1401	N	pass	0	['1401']	Y	fail	11	11	1401	N	
nsp3_1 1406	239055	nsp3_1 1406	N	pass	0	nsp3_1 1406	N	pass	0	['1406']	Y	fail	11	11	1406	N	
nsp3_1 1411	239056	nsp3_1 1411	N	pass	0	nsp3_1 1411	N	pass	0	['1411']	Y	fail	11	11	1411	N	
nsp3_1 1416	239057	nsp3_1 1416	N	pass	0	nsp3_1 1416	N	pass	0	['1416']	Y	fail	11	11	1416	N	
nsp3_1 1421	239058	nsp3_1 1421	N	pass	0	nsp3_1 1421	N	pass	0	['1421']	Y	fail	11	11	1421	N	
nsp3_1 1426	239059	nsp3_1 1426	N	pass	0	nsp3_1 1426	N	pass	0	['1426']	Y	fail	11	11	1426	N	
nsp3_1 1431	239060	nsp3_1 1431	N	pass	0	nsp3_1 1431	N	pass	0	['1431']	Y	fail	11	11	1431	N	
nsp3_1 1436	239061	nsp3_1 1436	N	pass	0	nsp3_1 1436	N	pass	0	['1436']	Y	fail	11	11	1436	N	
nsp3_1 1441	239062	nsp3_1 1441	N	pass	0	nsp3_1 1441	N	pass	0	['1441']	Y	fail	11	11	1441	N	
nsp3_1 1446	239063	nsp3_1 1446	N	pass	0	nsp3_1 1446	N	pass	0	['1446']	Y	fail	11	11	1446	N	
nsp3_1 1451	239064	nsp3_1 1451	N	pass	0	nsp3_1 1451	N	pass	0	['1451']	Y	fail	11	11	1451	N	
nsp3_1 1456	239065	nsp3_1 1456	N	pass	0	nsp3_1 1456	N	pass	0	['1456']	Y	fail	11	11	1456	N	
nsp3_1 1461	239066	nsp3_1 1461	N	pass	0	nsp3_1 1461	N	pass	0	['1461']	Y	fail	11	11	1461	N	
nsp3_1 1466	239067	nsp3_1 1466	N	pass	0	nsp3_1 1466	N	pass	0	['1466']	Y	fail	11	11	1466	N	
nsp3_1 1471	239068	nsp3_1 1471	N	pass	0	nsp3_1 1471	N	pass	0	['1471']	Y	fail	11	11	1471	N	
nsp3_1 1476	239069	nsp3_1 1476	N	pass	0	nsp3_1 1476	N	pass	0	['1476']	Y	fail	11	11	1476	N	
nsp3_1 1481	239070	nsp3_1 1481	N	pass	0	nsp3_1 1481	N	pass	0	['1481']	Y	fail	11	11	1481	N	
nsp3_1 1486	239071	nsp3_1 1486	N	pass	0	nsp3_1 1486	N	pass	0	['1486']	Y	fail	11	11	1486	N	
nsp3_1 1491	239072	nsp3_1 1491	N	pass	0	nsp3_1 1491	N	pass	0	['1491']	Y	fail	11	11	1491	N	
nsp3_1 1496	239073	nsp3_1 1496	N	pass	0	nsp3_1 1496	N	pass	0	['1496']	Y	fail	11	11	1496	N	
nsp3_1 1501	239074	nsp3_1 1501	N	pass	0	nsp3_1 1501	N	pass	0	['1501']	Y	fail	11	11	1501	N	
nsp3_1 1506	239075	nsp3_1 1506	N	pass	0	nsp3_1 1506	N	pass	0	['1506']	Y	fail	11	11	1506	N	
nsp3_1 1511	239076	nsp3_1 1511	N	pass	0	nsp3_1 1511	N	pass	0	['1511']	Y	fail	11	11	1511	N	
nsp3_1 1516	239077	nsp3_1 1516	N	pass	0	nsp3_1 1516	N	pass	0	['1516']	Y	fail	11	11	1516	N	
nsp3_1 1521	239078	nsp3_1 1521	N	pass	0	nsp3_1 1521	N	pass	0	['1521']	Y	fail	11	11	1521	N	
nsp3_1 1526	239079	nsp3_1 1526	N	pass	0	nsp3_1 1526	N	pass	0	['1526']	Y	fail	11	11	1526	N	
nsp3_1 1531	239080	nsp3_1 1531	N	pass	0	nsp3_1 1531	N	pass	0	['1531']	Y	fail	11	11	1531	N	
nsp3_1 1536	239081	nsp3_1 1536	N	pass	0	nsp3_1 1536	N	pass	0	['1536']	Y	fail	11	11	1536	N	
nsp3_1 1541	239082	nsp3_1 1541	N	pass	0	nsp3_1 1541	N	pass	0	['1541']	Y	fail	11	11	1541	N	
nsp3_1 1546	239083	nsp3_1 1546	N	pass	0	nsp3_1 1546	N	pass	0	['1546']	Y	fail	11	11	1546	N	
nsp3_1 1551	239084	nsp3_1 1551	N	pass	0	nsp3_1 1551	N	pass	0	['1551']	Y	fail	11	11	1551	N	
nsp3_1 1556	239085	nsp3_1 1556	N	pass	0	nsp3_1 1556	N	pass	0	['1556']	Y	fail	11	11	1556	N	
nsp3_1 1561	239086	nsp3_1 1561	N	pass	0	nsp3_1 1561	N	pass	0	['1561']	Y	fail	11	11	1561	N	
nsp3_1 1566	239087	nsp3_1 1566	N	pass	0	nsp3_1 1566	N	pass	0	['1566']	Y	fail	11	11	1566	N	
nsp3_1 1571	239088	nsp3_1 1571	N	pass	0	nsp3_1 1571	N	pass	0	['1571']	Y	fail	11	11	1571	N	
nsp3_1 1576	239089	nsp3_1 1576	N	pass	0	nsp3_1 1576	N	pass	0	['1576']	Y	fail	11	11	1576	N	
nsp3_1 1581	239090	nsp3_1 1581	N	pass	0	nsp3_1 1581	N	pass	0	['1581']	Y	fail	11	11	1581	N	
nsp3_1 1586	239091	nsp3_1 1586	N	pass	0	nsp3_1 1586	N	pass	0	['1586']	Y	fail	11	11	1586	N	
nsp3_1 1591	239092	nsp3_1 1591	N	pass	0	nsp3_1 1591	N	pass	0	['1591']	Y	fail	11	11	1591	N	
nsp3_1 1596	239093	nsp3_1 1596	N	pass	0	nsp3_1 1596	N	pass	0	['1596']	Y	fail	11	11	1596	N	
nsp3_1 1601	239094	nsp3_1 1601	N	pass	0	nsp3_1 1601	N	pass	0	['1601']	Y	fail	11	11	1601	N	
nsp3_1 1606	239095	nsp3_1 1606	N	pass	0	nsp3_1 1606	N	pass	0	['1606']	Y	fail	11	11	1606	N	
nsp3_1 1611	239096	nsp3_1 1611	N	pass	0	nsp3_1 1611	N	pass	0	['1611']	Y	fail	11	11	1611	N	
nsp3_1 1616	239097	nsp3_1 1616	N	pass	0	nsp3_1 1616	N	pass	0	['1616']	Y	fail	11	11	1616	N	
nsp3_1 1621	239098	nsp3_1 1621	N	pass	0	nsp3_1 1621	N	pass	0	['1621']	Y	fail	11	11	1621	N	
nsp3_1 1626	239099	nsp3_1 1626	N	pass	0	nsp3_1 1626	N	pass	0	['1626']	Y	fail	11	11	1626	N	
nsp3_1 1631	239100	nsp3_1 1631	N	pass	0	nsp3_1 1631	N	pass	0	['1631']	Y	fail	11	11	1631	N	
nsp3_1 1636	239101	nsp3_1 1636	N	pass	0	nsp3_1 1636	N	pass	0	['1636']	Y	fail	11	11	1636	N	
nsp3_1 1641	239102	nsp3_1 1641	N	pass	0	nsp3_1 1641	N	pass	0	['1641']	Y	fail	11	11	1641	N	
nsp3_1 1646	239103	nsp3_1 1646	N	pass	0	nsp3_1 1646	N	pass	0	['1646']	Y	fail	11	11	1646	N	
nsp3_1 1651	239104	nsp3_1 1651	N	pass	0	nsp3_1 1651	N	pass	0	['1651']	Y	fail	11	11	1651	N	
nsp3_1 1656	239105	nsp3_1 1656	N	pass	0	nsp3_1 1656	N	pass	0	['1656']	Y	fail	11	11	1656	N	
nsp3_1 1661	239106	nsp3_1 1661	N	pass	0	nsp3_1 1661	N	pass	0	['1661']	Y	fail	11	11	1661	N	
nsp3_1 1666	239107	nsp3_1 1666	N	pass	0	nsp3_1 1666	N	pass	0	['1666']	Y	fail	11	11	1666	N	
nsp3_1 1671	239108	nsp3_1 1671	N	pass	0	nsp3_1 1671	N	pass	0	['1671']	Y	fail	11	11	1671	N	
nsp3_1 1676	239109	nsp3_1 1676	N	pass	0	nsp3_1 1676	N	pass	0	['1676']	Y	fail	11	11	1676	N	
nsp3_1 1681	239110	nsp3_1 1681	N	pass	0	nsp3_1 1681	N	pass	0	['1681']	Y	fail	11	11	1681	N	
nsp3_1 1686	239111	nsp3_1 1686	N	pass	0	nsp3_1 1686	N	pass	0	['1686']	Y	fail	11	11	1686	N	
nsp3_1 1691	239112	nsp3_1 1691	N	pass	0	nsp3_1 1691	N	pass	0	['1691']	Y	fail	11	11	1691	N	
nsp3_1 1696	239113	nsp3_1 1696	N	pass	0	nsp3_1 1696	N	pass	0	['1696']	Y	fail	11	11	1696	N	
nsp3_1 1701	239114	nsp3_1 1701	N	pass	0	nsp3_1 1701	N	pass	0	['1701']	Y	fail	11	11	1701	N	
nsp3_1 1706	239115	nsp3_1 1706	N	pass	0	nsp3_1 1706	N	pass	0	['1706']	Y	fail	11	11	1706	N	
nsp3_1 1711	239116	nsp3_1 1711	N	pass	0	nsp3_1 1711	N	pass	0	['1711']	Y	fail	11	11	1711	N	
nsp3_1 1716	239117	nsp3_1 1716	N	pass	0	nsp3_1 1716	N	pass	0	['1716']	Y	fail	11	11	1716	N	
nsp3_1 1721	239118	nsp3_1 1721	N	pass	0	nsp3_1 1721	N	pass	0	['1721']	Y	fail	11	11	1721	N	
nsp3_1 1726	239119	nsp3_1 1726	N	pass	0	nsp3_1 1726	N	pass	0	['1726']	Y	fail	11	11	1726	N	
nsp3_1 1731	239120	nsp3_1 1731	N	pass	0	nsp3_1 1731	N	pass	0	['1731']	Y	fail	11	11	1731	N	
nsp3_1 1736	239121	nsp3_1 1736	N	pass	0	nsp3_1 1736	N	pass	0	['1736']	Y	fail	11	11	1736	N	
nsp3_1 1741	239122	nsp3_1 1741	N	pass	0	nsp3_1 1741	N	pass	0	['1741']	Y	fail	11	11	1741	N	
nsp3_1 1746	239123	nsp3_1 1746	N	pass	0	nsp3_1 1746	N	pass	0	['1746']	Y	fail	11	11	1746	N	
nsp3_1 1751	239124	nsp3_1 1751	N	pass	0	nsp3_1 1751	N	pass	0	['1751']	Y	fail	11	11	1751	N	
nsp3_1 1756	239125	nsp3_1 1756	N	pass	0	nsp3_1 1756	N	pass	0	['1756']	Y	fail	11	11	1756	N	
nsp3_1 1761	239126	nsp3_1 1761	N	pass	0	nsp3_1 1761	N	pass	0	['1761']	Y	fail	11	11	1761	N	
nsp3_1 1766	239127	nsp3_1 1766	N	pass	0	nsp3_1 1766	N	pass	0	['1766']	Y	fail	11	11	1766	N	
nsp3_1 1771	239128	nsp3_1 1771	N	pass	0	nsp3_1 1771	N	pass	0	['1771']	Y	fail	11	11	1771	N	
nsp3_1 1776	239129	nsp3_1 1776	N	pass	0	nsp3_1 1776	N	pass	0	['1776']	Y	fail	11	11	1776	N	
nsp3_1 1781	239130	nsp3_1 1781	N	pass	0	nsp3_1 1781	N	pass	0	['1781']	Y	fail	11	11	1781	N	
nsp3_1 1786	239131	nsp3_1 1786	N	pass	0	nsp3_1 1786	N	pass	0	['1786']	Y	fail	11	11	1786	N	
nsp3_1 1791	239132	nsp3_1 1791	N	pass	0	nsp3_1 1791	N	pass	0	['1791']	Y	fail	11	11	1791	N	
nsp3_1 1796	239133	nsp3_1 1796	N	pass	0	nsp3_1 1796	N	pass	0	['1796']	Y	fail	11	11	1796	N	
nsp3_1 856	239134	nsp3_1 856	N	pass	0	nsp3_1 856	N	pass	0	['856']	Y	fail	10	10	856	N	
nsp3_1 861	239135	nsp3_1 861	N	pass	0	nsp3_1 861	N	pass	0	['861']	Y	fail	10	10	861	N	
nsp3_1 866	239136	nsp3_1 866	N	pass	0	nsp3_1 866	N	pass	0	['866']	Y	fail	10	10	866	N	
nsp3_1 871	239137	nsp3_1 871	N	pass	0	nsp3_1 871	N	pass	0	['871']	Y	fail	10	10	871	N	
nsp3_1 876	239138	nsp3_1 876	N	pass	0	nsp3_1 876	N	pass	0	['876']	Y	fail	10	10	876	N	
nsp3_1 881	239139	nsp3_1 881	N	pass	0	nsp3_1 881	N	pass	0	['881']	Y	fail	10	10	881	N	
nsp3_1 886	239140	nsp3_1 886	N	pass	0	nsp3_1 886	N	pass	0	['886']	Y	fail	10	10	886	N	
nsp3_1 891	239141	nsp3_1 891	N	pass	0	nsp3_1 891	N	pass	0	['891']	Y	fail	10	10	891	N	
nsp3_1 896	239142	nsp3_1 896	N	pass	0	nsp3_1 896	N	pass	0	['896']	Y	fail	10	10	896	N	
nsp3_1 901	239143	nsp3_1 901	N	pass	0	nsp3_1 901	N	pass	0	['901']	Y	fail	10	10	901	N	
nsp3_1 906	239144	nsp3_1 906	N	pass	0	nsp3_1 906	N	pass	0	['906']	Y	fail	10	10	906	N	
nsp3_1 911	239145	nsp3_1 911	N	pass	0	nsp3_1 911	N	pass	0	['911']	Y	fail	10	10	911	N	
nsp3_1 916	239146	nsp3_1 916	N	pass	0	nsp3_1 916	N	pass	0	['916']	Y	fail	10	10	916	N	
nsp3_1 921	239147	nsp3_1 921	N	pass	0	nsp3_1 921	N	pass	0	['921']	Y	fail	10	10	921	N	
nsp3_1 926	239148	nsp3_1 926	N	pass	0	nsp3_1 926	N	pass	0	['926']	Y	fail	10	10	926	N	
nsp3_1 931	239149	nsp3_1 931	N	pass	0	nsp3_1 931	N	pass	0	['931']	Y	fail	10	10	931	N	
nsp3_1 936	239150	nsp3_1 936	N	pass	0	nsp3_1 936	N	pass	0	['936']	Y	fail	10	10	936	N	
nsp3_1 941	239151	nsp3_1 941	N	pass	0	nsp3_1 941	N	pass	0	['941']	Y	fail	10	10	941	N	
nsp3_1 946	239152	nsp3_1 946	N	pass	0	nsp3_1 946	N	pass	0	['946']	Y	fail	10	10	946	N	
nsp3_1 951	239153	nsp3_1 951	N	pass	0	nsp3_1 951	N	pass	0	['951']	Y	fail	10	10	951	N	
nsp3_1 956	239154	nsp3_1 956	N	pass	0	nsp3_1 956	N	pass	0	['956']	Y	fail	10	10	956	N	
nsp3_1 961	239155	nsp3_1 961	N	pass	0	nsp3_1 961	N	pass	0	['961']	Y	fail	10	10	961	N	
nsp3_1 966	239156	nsp3_1 966	N	pass	0	nsp3_1 966	N	pass	0	['966']	Y	fail	10	10	966	N	
nsp3_1 971	239157	nsp3_1 971	N	pass	0	nsp3_1 971	N	pass	0	['971']	Y	fail	10	10	971	N	
nsp3_1 976	239158	nsp3_1 976	N	pass	0	nsp3_1 976	N	pass	0	['976']	Y	fail	10	10	976	N	
nsp3_1 981	239159	nsp3_1 981	N	pass	0	nsp3_1 981	N	pass	0	['981']	Y	fail	10	10	981	N	
nsp3_1 986	239160	nsp3_1 986	N	pass	0	nsp3_1 986	N	pass	0	['986']	Y	fail	10	10	986	N	
nsp3_1 991	239161	nsp3_1 991	N	pass	0	nsp3_1 991	N	pass	0	['991']	Y	fail	10	10	991	N	
nsp3_1 996	239162	nsp3_1 996	N	pass	0	nsp3_1 996	N	pass	0	['996']	Y	fail	10	10	996	N	
nsp3_2 1756	239163	nsp3_2 1756	N	pass	0	nsp3_2 1756	N	pass	0	['1756']	Y	fail	11	11	1756	N	
nsp3_2 1771	239164	nsp3_2 1771	N	pass	0	nsp3_2 1771	N	pass	0	['1771']	Y	fail	11	11	1771	N	
nsp3_2 1801	239165	nsp3_2 1801	N	pass	0	nsp3_2 1801	N	pass	0	['1801']	Y	fail	11	11	1801	N	
nsp3_2 1806	239166	nsp3_2 1806	N	pass	0	nsp3_2 1806	N	pass	0	['1806']	Y	fail	11	11	1806	N	
nsp3_2 1811	239167	nsp3_2 1811	N	pass	0	nsp3_2 1811	N	pass	0	['1811']	Y	fail	11	11	1811	N	
nsp3_2 1816	239168	nsp3_2 1816	N	pass	0	nsp3_2 1816	N	pass	0	['1816']	Y	fail	11	11	1816	N	
nsp3_2 1821	239169	nsp3_2 1821	N	pass	0	nsp3_2 1821	N	pass	0	['1821']	Y	fail	11	11	1821	N	
nsp3_2 1826	239170	nsp3_2 1826	N	pass	0	nsp3_2 1826	N	pass	0	['1826']	Y	fail	11	11	1826	N	
nsp3_2 1831	239171	nsp3_2 1831	N	pass	0	nsp3_2 1831	N	pass	0	['1831']	Y	fail	11	11	1831	N	
nsp3_2 1836	239172	nsp3_2 1836	N	pass	0	nsp3_2 1836	N	pass	0	['1836']	Y	fail	11	11	1836	N	
nsp3_2 1841	239173	nsp3_2 1841	N	pass	0	nsp3_2 1841	N	pass	0	['1841']	Y	fail	11	11	1841	N	
nsp3_2 1846	239174	nsp3_2 1846	N	pass	0	nsp3_2 1846	N	pass	0	['1846']	Y	fail	11	11	1846	N	
nsp3_2 1851	239175	nsp3_2 1851	N	pass	0	nsp3_2 1851	N	pass	0	['1851']	Y	fail	11	11	1851	N	
nsp3_2 1856	239176	nsp3_2 1856	N	pass	0	nsp3_2 1856	N	pass	0	['1856']	Y	fail	11	11	1856	N	
nsp3_2 1861	239177	nsp3_2 1861	N	pass	0	nsp3_2 1861	N	pass	0	['1861']	Y	fail	11	11	1861	N	
nsp3_2 1866	239178	nsp3_2 1866	N	pass	0	nsp3_2 1866	N	pass	0	['1866']	Y	fail	11	11	1866	N	
nsp3_2 1871	239179	nsp3_2 1871	N	pass	0	nsp3_2 1871	N	pass	0	['1871']	Y	fail	11	11	1871	N	
nsp3_2 1876	239180	nsp3_2 1876	N	pass	0	nsp3_2 1876	N	pass	0	['1876']	Y	fail	11	11	1876	N	
nsp3_2 1881	239181	nsp3_2 1881	N	pass	0	nsp3_2 1881	N	pass	0	['1881']	Y	fail	11	11	1881	N	
nsp3_2 1886	239182	nsp3_2 1886	N	pass	0	nsp3_2 1886	N	pass	0	['1886']	Y	fail	11	11	1886	N	
nsp3_2 1891	239183	nsp3_2 1891	N	pass	0	nsp3_2 1891	N	pass	0	['1891']	Y	fail	11	11	1891	N	
nsp3_2 1896	239184	nsp3_2 1896	N	pass	0	nsp3_2 1896	N	pass	0	['1896']	Y	fail	11	11	1896	N	
nsp3_2 1901	239185	nsp3_2 1901	N	pass	0	nsp3_2 1901	N	pass	0	['1901']	Y	fail	11	11	1901	N	
nsp3_2 1906	239186	nsp3_2 1906	N	pass	0	nsp3_2 1906	N	pass	0	['1906']	Y	fail	11	11	1906	N	
nsp3_2 1911	239187	nsp3_2 1911	N	pass	0	nsp3_2 1911	N	pass	0	['1911']	Y	fail	11	11	1911	N	
nsp3_2 1916	239188	nsp3_2 1916	N	pass	0	nsp3_2 1916	N	pass	0	['1916']	Y	fail	11	11	1916	N	
nsp3_2 1921	239189	nsp3_2 1921	N	pass	0	nsp3_2 1921	N	pass	0	['1921']	Y	fail	11	11	1921	N	
nsp3_2 1926	239190	nsp3_2 1926	N	pass	0	nsp3_2 1926	N	pass	0	['1926']	Y	fail	11	11	1926	N	
nsp3_2 1931	239191	nsp3_2 1931	N	pass	0	nsp3_2 1931	N	pass	0	['1931']	Y	fail	11	11	1931	N	
nsp3_2 1936	239192	nsp3_2 1936	N	pass	0	nsp3_2 1936	N	pass	0	['1936']	Y	fail	11	11	1936	N	
nsp3_2 1941	239193	nsp3_2 1941	N	pass	0	nsp3_2 1941	N	pass	0	['1941']	Y	fail	11	11	1941	N	
nsp3_2 1946	239194	nsp3_2 1946	N	pass	0	nsp3_2 1946	N	pass	0	['1946']	Y	fail	11	11	1946	N	
nsp3_2 1951	239195	nsp3_2 1951	N	pass	0	nsp3_2 1951	N	pass	0	['1951']	Y	fail	11	11	1951	N	
nsp3_2 1956	239196	nsp3_2 1956	N	pass	0	nsp3_2 1956	N	pass	0	['1956']	Y	fail	11	11	1956	N	
nsp3_2 1961	239197	nsp3_2 1961	N	pass	0	nsp3_2 1961	N	pass	0	['1961']	Y	fail	11	11	1961	N	
nsp3_2 1966	239198	nsp3_2 1966	N	pass	0	nsp3_2 1966	N	pass	0	['1966']	Y	fail	11	11	1966	N	
nsp3_2 1971	239199	nsp3_2 1971	N	pass	0	nsp3_2 1971	N	pass	0	['1971']	Y	fail	11	11	1971	N	
nsp3_2 1976	239200	nsp3_2 1976	N	pass	0	nsp3_2 1976	N	pass	0	['1976']	Y	fail	11	11	1976	N	
nsp3_2 1981	239201	nsp3_2 1981	N	pass	0	nsp3_2 1981	N	pass	0	['1981']	Y	fail	11	11	1981	N	
nsp3_2 1986	239202	nsp3_2 1986	N	pass	0	nsp3_2 1986	N	pass	0	['1986']	Y	fail	11	11	1986	N	
nsp3_2 1991	239203	nsp3_2 1991	N	pass	0	nsp3_2 1991	N	pass	0	['1991']	Y	fail	11	11	1991	N	
nsp3_2 1996	239204	nsp3_2 1996	N	pass	0	nsp3_2 1996	N	pass	0	['1996']	Y	fail	11	11	1996	N	
nsp3_2 2001	239205	nsp3_2 2001	N	pass	0	nsp3_2 2001	N	pass	0	['2001']	Y	fail	11	11	2001	N	
nsp3_2 2006	239206	nsp3_2 2006	N	pass	0	nsp3_2 2006	N	pass	0	['2006']	Y	fail	11	11	2006	N	
nsp3_2 2011	239207	nsp3_2 2011	N	pass	0	nsp3_2 2011	N	pass	0	['2011']	Y	fail	11	11	2011	N	
nsp3_2 2016	239208	nsp3_2 2016	N	pass	0	nsp3_2 2016	N	pass	0	['2016']	Y	fail	11	11	2016	N	
nsp3_2 2021	239209	nsp3_2 2021	N	pass	0	nsp3_2 2021	N	pass	0	['2021']	Y	fail	11	11	2021	N	
nsp3_2 2026	239210	nsp3_2 2026	N	pass	0	nsp3_2 2026	N	pass	0	['2026']	Y	fail	11	11	2026	N	
nsp3_2 2031	239211	nsp3_2 2031	N	pass	0	nsp3_2 2031	N	pass	0	['2031']	Y	fail	11	11	2031	N	
nsp3_2 2036	239212	nsp3_2 2036	N	pass	0	nsp3_2 2036	N	pass	0	['2036']	Y	fail	11	11	2036	N	
nsp3_2 2041	239213	nsp3_2 2041	N	pass	0	nsp3_2 2041	N	pass	0	['2041']	Y	fail	11	11	2041	N	
nsp3_2 2046	239214	nsp3_2 2046	N	pass	0	nsp3_2 2046	N	pass	0	['2046']	Y	fail	11	11	2046	N	
nsp3_2 2051	239215	nsp3_2 2051	N	pass	0	nsp3_2 2051	N	pass	0	['2051']	Y	fail	11	11	2051	N	
nsp3_2 2056	239216	nsp3_2 2056	N	pass	0	nsp3_2 2056	N	pass	0	['2056']	Y	fail	11	11	2056	N	
nsp3_2 2061	239217	nsp3_2 2061	N	pass	0	nsp3_2 2061	N	pass	0	['2061']	Y	fail	11	11	2061	N	
nsp3_2 2066	239218	nsp3_2 2066	N	pass	0	nsp3_2 2066	N	pass	0	['2066']	Y	fail	11	11	2066	N	
nsp3_2 2071	239219	nsp3_2 2071	N	pass	0	nsp3_2 2071	N	pass	0	['2071']	Y	fail	11	11	2071	N	
nsp3_2 2076	239220	nsp3_2 2076	N	pass	0	nsp3_2 2076	N	pass	0	['2076']	Y	fail	11	11	2076	N	
